"","V1","V2","V3","V4"
"42",0.0644026542842484,0.156995341901343,0.000192228425133238,NA
"43",0.0758539717804692,0.124025660423739,0.000278636589503972,NA
"44",0.150233056681277,0.102127033245174,0.000271164447676012,NA
"45",0.0815881168903029,0.18406124871282,0.000300341318155659,NA
"46",0.0937779142031661,0.158131799843571,0.000208044712798462,NA
"47",0.0551350808732011,0.233534844171965,0.000292085974533124,NA
"48",0.0647081811562159,0.197010135950796,0.000219070842316048,NA
"49",0.0589447263400771,0.163828149493758,0.000264564162805642,NA
"50",0.0418345466154609,0.208029258291904,0.000320917776035888,NA
"51",0.341069232780264,0.0792961597268495,0.000367755251886168,NA
"52",0.121303463124649,0.18963562198227,0.000291816580427661,NA
"53",0.0743839462136473,0.325679426104297,0.000320460268776539,NA
"54",0.0231042916971479,0.404447044971952,0.00024256974850043,NA
"55",0.0745332150811831,0.188977156455493,0.000303553853370348,NA
"56",0.098971980017437,0.224232012415413,0.000311223098999536,NA
"57",0.0488074167571654,0.24901398912858,0.000213272674347178,NA
"58",0.0685661535943743,0.247119738536673,0.00026833051635187,NA
"59",0.054262972040537,0.350381424129587,0.000269720295912081,NA
"60",0.0608343333865852,0.209349815540893,0.000388516082766227,NA
"61",0.071575016134197,0.300245637300923,0.000414018372606094,NA
"62",0.0232330009056357,0.466894342324503,0.000265905424870491,NA
"63",0.0849996474668101,0.059351687819165,0.000202140119648773,NA
"64",0.0897535151094113,0.141645892334812,0.000256427068187151,NA
"65",0.0656330187212334,0.125702966042835,0.000201012642078438,NA
"66",0.042679496855939,0.243860793645228,0.000271188340470581,NA
"67",0.0277281040097796,0.281177209998192,0.000150076469968154,NA
"68",0.0817330308338551,0.141330763380308,0.000654796031476889,NA
"69",0.0274701284363793,0.272583384650766,0.000343725771250824,NA
"70",0.0729566365918577,0.193275747352071,0.000447125607993672,NA
"71",0.0398690277434361,0.274038047077785,0.00016441977399607,NA
"72",0.0670829173629518,0.186509945184697,0.000123494298920886,NA
"73",0.171729022949587,0.0630057147799623,0.000273432115097418,NA
"74",0.202216330509228,0.0416827156070775,0.000489749189774217,NA
"75",0.0410071872787047,0.114755045876302,0.000228532458431923,NA
"76",0.0265680419266457,0.282133171984242,0.000358271117132481,NA
"77",9.90193947767978,6.06878666274879,0.00215026606533261,NA
"78",0.0145209279538861,0.561589960509203,0.0001251413272147,NA
"79",0.0229276528023922,0.18290578895519,0.000121517815823849,NA
"80",0.0187054764408421,0.294221924258586,0.00023371289090392,NA
"81",0.0297053058756856,0.15816188995225,0.000150928465772775,NA
"82",0.0203112469390518,0.341596791726206,0.00019626240778775,NA
"83",0.0156950031079308,0.286374237458125,0.000105680141073453,NA
"84",0.028916093517341,0.264318628182235,0.000181531731024568,NA
"85",0.00950803288310871,0.326844249897322,4.95786588153867e-05,NA
"86",0.0231026925386247,0.522369776315397,0.000227477273088763,NA
"87",0.0534841365177407,0.105118464926212,0.000126800975435847,NA
"88",0.0442188997673813,0.172661999503009,0.000304702002429954,NA
"89",0.0732719260199623,0.235545416793217,0.000184814540506243,NA
"90",0.0186683052373842,0.428087920629071,0.000143397031922999,NA
"91",0.0540523931108743,0.302365916571641,0.000443396575284175,NA
"92",0.0524949389511656,0.25201519852675,0.000312706629968465,NA
"93",0.095331557579384,0.0791501969011794,0.000311285868082635,NA
"94",0.0139872028078526,0.778573161486156,0.000110908613974337,NA
"95",0.0370154927490611,0.440053754891283,0.000286679548458086,NA
"96",0.0131634295088256,0.825810110836339,7.91066411669071e-05,NA
"97",0.175986417890617,0.127022281262839,0.000870562592808537,NA
"98",0.0372293331123263,0.170657513656431,0.000214414881509286,NA
"99",0.0796732242208127,0.201651329495061,0.000303903539380681,NA
"100",0.0414117558726987,0.224192741431008,0.000268333500201145,NA
"101",0.0631668799386378,0.422051279735971,0.00021453906559094,NA
"102",0.0453986706795742,0.355569127352408,0.000254324397412635,NA
"103",0.10885033579598,0.147638091717029,0.000145668003226888,NA
"104",0.0320377868348038,0.451440741220059,0.000235574868662068,NA
"105",0.126398701398151,0.0807747031081613,0.000120967888772324,NA
"106",0.0632090835061958,0.120914614914689,0.000224762656052536,NA
"107",0.0147949139517923,0.723442046144146,0.000164057946652901,NA
"108",0.0737562098353046,0.0970472806115247,0.000369840854400259,NA
"109",0.0556861965387563,0.26689296963539,0.000344181851480536,NA
"110",9.59027215198577,10.3118385994008,0.00323030507960166,NA
"111",0.142747305213529,0.0718595155770352,0.000657867259642424,NA
"112",0.171019680282505,0.0785548993978113,0.000307800087464904,NA
"113",0.0582197874777771,0.135686445744556,0.00035400705965792,NA
"114",0.0296478782474539,0.313467878665858,0.00031687613957658,NA
"115",0.0078764471780022,0.952622625392149,7.59945911610399e-05,NA
"116",0.0414660559004378,0.184841247329963,0.000181192647823905,NA
"117",0.12977286631847,0.0731198458961974,0.000332304980278091,NA
"118",0.116655315208004,0.0948683408671904,0.000184951498422231,NA
"119",0.127329307583396,0.137747106621473,0.000281463896848601,NA
"120",0.00307138515011541,2.49648205026229,0,NA
"121",0.0496174546767219,0.223950876169583,0.000384479746003223,NA
"122",0.238379046438465,0.0516965384921219,0.000242858581790232,NA
"123",0.0605551949013261,0.401068622995505,0.000196370749529967,NA
"124",0.0796022312804787,0.155646924783591,0.000267577445016723,NA
"125",0.0861181601054584,0.185995303814269,0.000365332838483085,NA
"126",0.146019942423042,0.0828187452706379,0.000363850254063657,NA
"127",0.134317664588446,0.0691805856710486,0.000217603730842816,NA
"128",0.0427488041777751,0.538613251203544,0.000241112473092704,NA
"129",0.0715735312830042,0.482830216269243,0.000247977523017974,NA
"130",0.0679369380249327,0.210684776646889,0.00043923207486142,NA
"131",0.00626722854194154,1.43735990109762,0,NA
"132",0.038181240159712,0.495090892390442,0.000265386283730162,NA
"133",0.156240688606269,0.0597603634034643,0.000354562310979197,NA
"134",0.144992140858116,0.0646052147219226,0.000435960153922338,NA
"135",0.0489338482827537,0.2088986417388,0.000485815432017909,NA
"136",0.0736626273504943,0.225024440254923,0.000205135026152124,NA
"137",0.234697174217817,0.221903099546234,0.000505999663972072,NA
"138",0.142159822384138,0.166092442625119,0.000328677129555649,NA
"139",0.12660056195755,0.274214999595456,0.000399460168593792,NA
"140",0.148765206645072,0.145397681419574,0.000295576254833708,NA
"141",0.167873149357271,0.411778299668515,0.000348378461661989,NA
"142",0.243546643176954,0.469592793968352,0.000335473602850873,NA
"143",0.168468618043874,0.230472444178637,0.000383420584881987,NA
"144",0.143382982012611,0.214845254964472,0.00041917240037738,NA
"145",0.0781030270077766,0.580464074751392,0.000378863241057496,NA
"146",0.102923739242162,0.305914027506287,0.000452648971530441,NA
"147",0.149764513876486,0.310479062842912,0.000400988891214775,NA
"148",0.106742575024855,0.173277466472067,0.000405846730798547,NA
"149",0.114177394048518,0.257661668841791,0.000309122455359587,NA
"150",0.151183885570063,0.416688247956834,0.000338992376354424,NA
"151",0.112859891865215,0.334240903051694,0.000368105432095375,NA
"152",0.145761455742669,0.17560229454426,0.000229866702427311,NA
"153",0.13558510515888,0.2757700922753,0.000174605705098365,NA
"154",0.125533112661977,0.250905891243345,0.000403163299101011,NA
"155",0.243036753215703,0.261909249029782,0.00039569794847266,NA
"156",0.123598612601693,0.459099934014135,0.000493934171096651,NA
"157",0.0537760055215618,0.328716590315105,0.000197730015833822,NA
"158",0.150444717355507,0.295583263180491,0.000279696116814645,NA
"159",0.138387771177625,0.272981809159261,0.000484265322379318,NA
"160",0.214066141652219,0.299127418818315,0.000134579571255123,NA
"161",0.206364442786329,0.30306481139603,0.000114998581697659,NA
"162",0.158157966128319,0.398432759193504,0.000194591072964832,NA
"163",0.214816686465025,0.151154320517913,0.000119661793595238,NA
"164",0.136608237413476,0.283420837560134,0.000128505377385291,NA
"165",0.113754240677397,0.365456932510793,0.000216889941905026,NA
"166",0.184727779439728,0.26956482404701,0.000136012426286376,NA
"167",0.173974705934058,0.242342262693488,0.000231021499019249,NA
"168",0.149263373708797,0.305783706468769,0.000182140090421337,NA
"169",0.111041137510084,0.335143760675061,0.00015281727484585,NA
"170",0.151722287097622,0.271607831580718,0.000147727386817668,NA
"171",0.148768196500738,0.271102485087278,0.000128287069674937,NA
"172",0.185718263608761,0.246545363913053,0.000202368321164487,NA
"173",0.137356955433647,0.28329957632691,0.000150994381434738,NA
"174",0.160705592775157,0.356331175281277,0.000198970299565526,NA
"175",0.178677637676567,0.257374541858,0.000159061276215751,NA
"176",0.14562489794152,0.301831597166026,0.000214669379129774,NA
"177",0.203915218640581,0.207954030859927,0.000230436080442135,NA
"178",0.178712395156427,0.194596837693011,8.40630096383845e-05,NA
"179",0.144540732794748,0.379182638699112,0.000242011538170297,NA
"180",0.0962335235341201,0.499740420021659,0.000185161746734358,NA
"181",0.154049857637001,0.239900234131387,0.000162824030447724,NA
"182",0.133115252416046,0.305730285911781,0.00015581693297576,NA
"183",0.166844579421906,0.19004049021572,0.000120926834725536,NA
"184",0.405373268417299,0.0491944153007913,0.000353620113580569,NA
"185",0.0624466817049751,0.172143561604461,0.000307994966327824,NA
"186",0.0804374291174288,0.1421024964185,0.000292019098209797,NA
"187",0.49993705490503,0.0339989846983008,0.000516224116940298,NA
"188",0.182372117724594,0.076143627633941,0.000329530355406772,NA
"189",0.0285762066422664,0.238283261791117,0.000174503971700457,NA
"190",0.0326277536773338,0.38972028758863,0.000269224358295483,NA
"191",0.139144932287277,0.146113781970948,0.000397907263661341,NA
"192",0.0580843266040777,0.208151516169538,0.000229706052680245,NA
"193",0.154784189408928,0.117587332018129,0.000299730429978281,NA
"194",0.154614870356288,0.102445244814341,0.000263887487574418,NA
"195",0.0301757131958186,0.434141657735743,0.000186003144064271,NA
"196",0.052334015560822,0.162735927184479,0.000239871829511605,NA
"197",0.165769988836179,0.104153347808118,0.000447047604170501,NA
"198",0.0698825751373445,0.300406870675346,0.000214994288558104,NA
"199",0.0723005771869557,0.17223198214934,0.000215326575784335,NA
"200",0.0336259918216314,0.399377780866913,0.000207726227010787,NA
"201",0.0218495829362314,0.332480328435997,0.000139913627873042,NA
"202",0.143784008175566,0.0960404499188401,0.000335299440235059,NA
"203",0.1716034491835,0.10506157921198,0.000341041929865575,NA
"204",0.10648313829047,0.227357739047738,0.000254876841218471,NA
"205",0.141122180067244,0.133481011125301,0.00038164285847217,NA
"206",0.0719728032904808,0.255494493859577,0.0002832584276808,NA
"207",0.0420390366460285,0.195418811289104,0.000143957644574643,NA
