"","x"
"1155",0.00420045088321829
"1156",0.00418371777215872
"1157",0.00417962222926688
"1158",0.0041791591973747
"1159",0.00417910625536796
"1160",0.0041791053652262
"1161",0.00417910535001669
"1162",0.0121328112815507
"1163",0.0105852153826072
"1164",0.00814078671071348
"1165",0.00696483339377132
"1166",0.00583072248087433
"1167",0.00434081202101944
"1168",0.00360166572198884
"1169",0.00318308130086298
"1170",0.00252056132877192
"1171",0.00225332446847702
"1172",0.00177029012528293
"1173",0.00167535507596773
"1174",0.00164616229904057
"1175",0.00163548816919158
"1176",0.00163434345214086
"1177",0.0016342088194192
"1178",0.0131541229846907
"1179",0.0104006121950475
"1180",0.00668516224585703
"1181",0.0051945770558938
"1182",0.00395522073299902
"1183",0.00265000532061523
"1184",0.00215341392526289
"1185",0.00192175306445786
"1186",0.00163703864218053
"1187",0.00155420305041458
"1188",0.00148622124511014
"1189",0.00146208477491085
"1190",0.00145531938360566
"1191",0.001454406098726
"1192",0.0014542786962529
"1193",0.00145427571987294
"1194",0.00145427564878165
"1195",0.0113216516517727
"1196",0.00679382716544188
"1197",0.0033696132171424
"1198",0.00270081869826505
"1199",0.00238454527675716
"1200",0.00223558325865879
"1201",0.00221576197026101
"1202",0.00221144142538217
"1203",0.00220926052058555
"1204",0.00220909011203661
"1205",0.00220904643023227
"1206",0.00220904400606477
"1207",0.0022090439387987
"1208",0.00220904393840897
"1209",0.00220904393840706
"1210",0.00220904393840706
"1211",0.00220904393840706
"1212",0.00970274444275337
"1213",0.00588365758587844
"1214",0.0034252677048748
"1215",0.00303830421176189
"1216",0.00282411417909835
"1217",0.00281841243574558
"1218",0.00281742098152253
"1219",0.00281702640291648
"1220",0.00281700568968056
"1221",0.00281700181316361
"1222",0.00281700168444245
"1223",0.00281700168443818
"1224",0.00281700168443818
"1225",0.00281700168443818
"1226",0.00281700168443818
"1227",0.00605125000948356
"1228",0.00536795079577789
"1229",0.00429582752846498
"1230",0.00378393392617799
"1231",0.00329331441913477
"1232",0.00265477323443175
"1233",0.00234146712287107
"1234",0.00216546620491731
"1235",0.00188988301500644
"1236",0.00178021611216862
"1237",0.00165688881523223
"1238",0.00158625160823019
"1239",0.00154964894166985
"1240",0.00153877511931881
"1241",0.00153496268349153
"1242",0.00153457907552869
"1243",0.00153453696229089
"1244",0.00894003615574182
"1245",0.00820412984837815
"1246",0.00694741944146298
"1247",0.00628730681139194
"1248",0.00560264076092827
"1249",0.00459865183773507
"1250",0.00403230224647769
"1251",0.00367991519356123
"1252",0.00304655016109606
"1253",0.00274759160974833
"1254",0.00234536591796505
"1255",0.00204410370493656
"1256",0.00182257210665635
"1257",0.00172058927261479
"1258",0.00165884866157466
"1259",0.00164490351449537
"1260",0.00164114397823051
"1261",0.00641708658478308
"1262",0.00340779366628514
"1263",0.00340779366628514
"1264",0.00340779366628514
"1265",0.00340779366628514
"1266",0.00340779366628514
"1267",0.00340779366628514
"1268",0.00340779366628514
"1269",0.00340779366628514
"1270",0.00340779366628514
"1271",0.00340779366628514
"1272",0.00340779366628514
"1273",0.00340779366628514
"1274",0.00340779366628514
"1275",0.00340779366628514
"1276",0.00888472801892013
"1277",0.00843119382175844
"1278",0.00759945877044059
"1279",0.00712660712579763
"1280",0.00660268933865448
"1281",0.00575306926811581
"1282",0.00521505444956671
"1283",0.0048506327988213
"1284",0.00411420934198511
"1285",0.00371400630460629
"1286",0.00308696340508984
"1287",0.0024983555734829
"1288",0.00191536291130225
"1289",0.00152829107283348
"1290",0.00114938538284614
"1291",0.000981359947365168
"1292",0.00088021429699616
"1293",0.00517729553367059
"1294",0.00481813652463079
"1295",0.00419148070207556
"1296",0.00385433668231349
"1297",0.00349760977096731
"1298",0.00295841234588051
"1299",0.00264341384537913
"1300",0.00206792718734573
"1301",0.0018834944319371
"1302",0.0016237332411062
"1303",0.00141547786541582
"1304",0.0012480119366091
"1305",0.00116190399345209
"1306",0.00110177927817503
"1307",0.0010851282421875
"1308",0.00107944056983911
"1309",0.00667494468959049
"1310",0.00628553853047892
"1311",0.00558892076678039
"1312",0.00520359882378399
"1313",0.0041330360817021
"1314",0.00373558472045956
"1315",0.00347418674250004
"1316",0.00270469900190748
"1317",0.00231481705674858
"1318",0.00197650783710975
"1319",0.00167454276734464
"1320",0.00149801668045203
"1321",0.00135218074258038
"1322",0.00130101984117091
"1323",0.00127787776151288
"1324",0.00569317545753769
"1325",0.00518222029000245
"1326",0.00432562893742157
"1327",0.00388489565897878
"1328",0.00343555266137815
"1329",0.00279357802363228
"1330",0.00222839724545143
"1331",0.00185551176145462
"1332",0.00168588373100086
"1333",0.00146644905871649
"1334",0.00131143409565304
"1335",0.00120585891867226
"1336",0.00116167265574926
"1337",0.00113797765323426
"1338",0.00113348803787263
"1339",0.00113249733891164
"1340",0.00814681408042996
"1341",0.00761629232558928
"1342",0.00667621180575006
"1343",0.00616167421607314
"1344",0.00560938748259559
"1345",0.00475616710006239
"1346",0.00424503497281283
"1347",0.00391265254977293
"1348",0.00327790986585654
"1349",0.00295549707111405
"1350",0.00248614831028252
"1351",0.00209096577094842
"1352",0.00174386474894539
"1353",0.00156326358166771
"1354",0.00141706359343963
"1355",0.00137018572676203
"1356",0.00135114533946258
"1357",0.0056019443510632
"1358",0.00533270452094833
"1359",0.00484237763079746
"1360",0.0045657559155883
"1361",0.004261227971903
"1362",0.00377222758633701
"1363",0.0034660325727718
"1364",0.0032603389539674
"1365",0.00284942779086416
"1366",0.00262915382316477
"1367",0.00228914924825358
"1368",0.00197695646727942
"1369",0.00167665962656551
"1370",0.00148427677592438
"1371",0.00130476193691629
"1372",0.00123022180237259
"1373",0.0011888408874565
"1374",0.0088799444008626
"1375",0.00806891842320961
"1376",0.00670294572361673
"1377",0.00599645792576133
"1378",0.00527305089290099
"1379",0.00423273556414673
"1380",0.0036590168399104
"1381",0.0033079173243174
"1382",0.00269097723977474
"1383",0.00240770588534755
"1384",0.00203762825963076
"1385",0.00177232198364919
"1386",0.00158811808576497
"1387",0.00150915421712058
"1388",0.00146550397750582
"1389",0.00145685961361938
"1390",0.00145485414947261
"1391",0.00348080478317401
"1392",0.00336593111067485
"1393",0.00314888435325585
"1394",0.00302137878135849
"1395",0.00287616182521823
"1396",0.00263052195139617
"1397",0.00246733902558309
"1398",0.00235284438081451
"1399",0.00210977469815072
"1400",0.00196976104469391
"1401",0.0017358577981689
"1402",0.00149453480469109
"1403",0.00122354435727028
"1404",0.00101396387214759
"1405",0.000761557474713341
"1406",0.000613353336549778
"1407",0.000486377816787236
"1408",0.014724295963942
"1409",0.0136833752892167
"1410",0.0118690680649817
"1411",0.0108940842477278
"1412",0.00986345771249519
"1413",0.00830792384211186
"1414",0.00740070998900185
"1415",0.00682225839422145
"1416",0.00574714612845414
"1417",0.00521860938886647
"1418",0.00447584106169504
"1419",0.00388229696066705
"1420",0.00340705924966344
"1421",0.00316399682528819
"1422",0.00299544753267645
"1423",0.00294922453485368
"1424",0.00293361604707691
"1425",0.00823157601876996
"1426",0.0072051366948321
"1427",0.00570726019838013
"1428",0.00504905638490331
"1429",0.00445972855240687
"1430",0.00376702876846422
"1431",0.0034659777883614
"1432",0.00331121721919782
"1433",0.0030956438000346
"1434",0.00302173853873489
"1435",0.0029503558912792
"1436",0.00291786451786283
"1437",0.00290535059012213
"1438",0.00290280252802967
"1439",0.00290223282512074
"1440",0.00290220432229111
"1441",0.00290220282954319
"1442",0.00967174059387149
"1443",0.00848753659649168
"1444",0.00666394103795832
"1445",0.00581161753574834
"1446",0.0050089191332041
"1447",0.00399136041314495
"1448",0.00350740227101887
"1449",0.0032416654137253
"1450",0.00283799373964352
"1451",0.00268338084134408
"1452",0.00251622735690833
"1453",0.00242600283187176
"1454",0.00238270952263759
"1455",0.00237104051069193
"1456",0.00236740316193331
"1457",0.00236709741677308
"1458",0.00236706974301785
"1459",0.0205219741052683
"1460",0.0164472482637962
"1461",0.0111402921835909
"1462",0.00909803113799236
"1463",0.00745615838501872
"1464",0.00581065844928641
"1465",0.00522154668022109
"1466",0.00495864118302173
"1467",0.0046531869895256
"1468",0.00457075879788403
"1469",0.00450788308636328
"1470",0.00448793278567258
"1471",0.00448308509242248
"1472",0.00448254221475382
"1473",0.00448248079816471
"1474",0.00448247978360765
"1475",0.00448247976658036
"1476",0.00899708599162627
"1477",0.00843269376515236
"1478",0.00742281694182188
"1479",0.00686408498313665
"1480",0.00625893554171645
"1481",0.00531111576470419
"1482",0.00473429332547465
"1483",0.00435482626070986
"1484",0.00361847709045912
"1485",0.00323720335656358
"1486",0.00267050026450124
"1487",0.00217841630529125
"1488",0.00173879140130523
"1489",0.00148149996911148
"1490",0.00126862244442514
"1491",0.00119378697928035
"1492",0.0011598510665269
"1493",0.0189066760368756
"1494",0.0158961368158577
"1495",0.0115172961373507
"1496",0.0096004094093022
"1497",0.0078894181625204
"1498",0.00588756852250098
"1499",0.00502236264287799
"1500",0.00457938543011764
"1501",0.00396559042927149
"1502",0.00375659349934828
"1503",0.00355611171885319
"1504",0.00346580424543411
"1505",0.00343148536825695
"1506",0.00342461651472278
"1507",0.00342311127109094
"1508",0.0034230383209628
"1509",0.00342303462507121
"1510",0.0166410206021271
"1511",0.0142634995197725
"1512",0.0107740734552004
"1513",0.00923058108757502
"1514",0.00784113067177879
"1515",0.00619477863503225
"1516",0.00547233140324852
"1517",0.00509831857766098
"1518",0.00457252274082565
"1519",0.00439011087017975
"1520",0.00421180430151635
"1521",0.00412915743982342
"1522",0.00409657473383961
"1523",0.00408973876773321
"1524",0.00408815589502023
"1525",0.004088072191581
"1526",0.00408806754687027
"1527",0.00892229227309262
"1528",0.00674755120717276
"1529",0.00424794154353244
"1530",0.00341948741146551
"1531",0.002828552588336
"1532",0.00233118239165132
"1533",0.00218802521891274
"1534",0.00213351344085416
"1535",0.00208147660447914
"1536",0.0020707669610201
"1537",0.00206444219761293
"1538",0.00206309356265715
"1539",0.0020628950178436
"1540",0.00206288358400887
"1541",0.00206288295903611
"1542",0.00206288295603453
"1543",0.00206288295602004
"1544",0.01149471710939
"1545",0.0109103925882172
"1546",0.00983539713412105
"1547",0.00922210990301525
"1548",0.00854059712960241
"1549",0.00743044504879752
"1550",0.00672385148402567
"1551",0.00624344387748269
"1552",0.00526753956405595
"1553",0.00473388863724852
"1554",0.00389204726616681
"1555",0.00309382951266921
"1556",0.00229262502661022
"1557",0.00175196422707843
"1558",0.00121101463786566
"1559",0.000963852948195126
"1560",0.000809459685147478
"1561",0.0189169261997459
"1562",0.016756683503425
"1563",0.013287176212298
"1564",0.0115862311231326
"1565",0.00992002722344332
"1566",0.00767908599541746
"1567",0.00653621008926225
"1568",0.00587576374523216
"1569",0.00480173822274223
"1570",0.00435359472021393
"1571",0.0038242045978332
"1572",0.00349773184498253
"1573",0.00331151010645356
"1574",0.00324907260770056
"1575",0.00322368883469956
"1576",0.0032204949354115
"1577",0.00322004790250175
"1578",0.0124997688288508
"1579",0.0103486551267958
"1580",0.00794344123222383
"1581",0.00747472563778942
"1582",0.00651483963809613
"1583",0.00514006333541389
"1584",0.00432648868681948
"1585",0.00349288951392266
"1586",0.0029160886220773
"1587",0.00231912062091113
"1588",0.0020334865669045
"1589",0.00184452185899272
"1590",0.0254931318757073
"1591",0.0160190145739368
"1592",0.00901490915048778
"1593",0.00768731276472531
"1594",0.00707361765848956
"1595",0.00679348643427465
"1596",0.00675780397581106
"1597",0.00675026687358574
"1598",0.00674658845349794
"1599",0.00674631646948312
"1600",0.00674624978313821
"1601",0.00674624634616823
"1602",0.00674624625910223
"1603",0.00674624625865831
"1604",0.0067462462586564
"1605",0.0067462462586564
"1606",0.0067462462586564
"1607",0.0109454379025041
"1608",0.0100984998268485
"1609",0.00873995659373518
"1610",0.00807486552155001
"1611",0.00732910460624734
"1612",0.00655044739200876
"1613",0.00610579703482188
"1614",0.00584923109873874
"1615",0.00543284800892813
"1616",0.00525954952866831
"1617",0.00505537318018559
"1618",0.00492995659670565
"1619",0.00485878639999732
"1620",0.00483507825527908
"1621",0.00482551644053447
"1622",0.00482432765184392
"1623",0.00482416342973964
"1624",0.017520511158037
"1625",0.0134717955573567
"1626",0.00838753394354022
"1627",0.00651366877890931
"1628",0.00505864516738363
"1629",0.00367290684684942
"1630",0.00320712920230231
"1631",0.00300859789605056
"1632",0.00279085343253794
"1633",0.00269805868408303
"1634",0.00268719175971392
"1635",0.0026849113942572
"1636",0.00268470087272331
"1637",0.00268468164221924
"1638",0.00268468142024696
"1639",0.00268468141765602
"1640",0.0121505870248603
"1641",0.0107908010777344
"1642",0.00866227471086906
"1643",0.00764871700548874
"1644",0.00667942673154166
"1645",0.00542207856921553
"1646",0.00480756408679273
"1647",0.00446334778965436
"1648",0.00392642960699154
"1649",0.00371379128052588
"1650",0.00347585248419284
"1651",0.00334058572320726
"1652",0.00327117017371935
"1653",0.00325079964332005
"1654",0.00324376312223599
"1655",0.00324307096660269
"1656",0.00324299681384903
"1657",0.0329271123635582
"1658",0.02733907105866
"1659",0.0196274092326948
"1660",0.016451224776351
"1661",0.0137534981889177
"1662",0.010821497528485
"1663",0.009662300779114
"1664",0.00910617599874945
"1665",0.00839776849117612
"1666",0.00818165097845206
"1667",0.00799582609246358
"1668",0.00792497212985514
"1669",0.00790322117273718
"1670",0.00789991621932514
"1671",0.0078993890067814
"1672",0.00789937366993033
"1673",0.00789937321140966
"1674",0.0186790875545179
"1675",0.0161174498809639
"1676",0.0121996965727003
"1677",0.0103828918994566
"1678",0.00868285185404259
"1679",0.006548466268332
"1680",0.00554490169684106
"1681",0.00499845305925905
"1682",0.0041775234710343
"1683",0.00386748675981938
"1684",0.00353710569978705
"1685",0.00336261462880539
"1686",0.00328121083719736
"1687",0.00326003987461459
"1688",0.00325371760356553
"1689",0.00325322014701969
"1690",0.00325317818242833
"1691",0.0196904082189309
"1692",0.0146026821647441
"1693",0.00918109778983622
"1694",0.00754261513430332
"1695",0.00645627605300962
"1696",0.00563340081623933
"1697",0.00542641851301708
"1698",0.00535494618983402
"1699",0.00529428219091345
"1700",0.00528372870062867
"1701",0.00527838173647664
"1702",0.00527748606235798
"1703",0.00527738854495492
"1704",0.00527738480674764
"1705",0.00527738467451197
"1706",0.00527738467421408
"1707",0.00527738467421341
"1708",0.016115222421466
"1709",0.0144304494259992
"1710",0.0116444609752803
"1711",0.0102329131901026
"1712",0.00881204121709619
"1713",0.00682088451070626
"1714",0.00575535792372262
"1715",0.00511752182182691
"1716",0.00402981098961904
"1717",0.00354843114225911
"1718",0.00294355614235975
"1719",0.002534409594034
"1720",0.0022711360300531
"1721",0.00216847842833543
"1722",0.00211812595666328
"1723",0.00210975363148479
"1724",0.00210815853985149
"1725",0.0135095699741133
"1726",0.00993886716667309
"1727",0.00648623796056111
"1728",0.00556138358466424
"1729",0.00500356776580281
"1730",0.00463441365125877
"1731",0.00455655225565369
"1732",0.00453288573782994
"1733",0.00451558495154874
"1734",0.00451317054263094
"1735",0.00451216413090804
"1736",0.00451204060679609
"1737",0.00451203147106092
"1738",0.00451203126447351
"1739",0.00451203126028815
"1740",0.00451203126028462
"1741",0.00451203126028461
"1742",0.00885514271576147
"1743",0.00725226690709803
"1744",0.00504078760646991
"1745",0.00413020837771936
"1746",0.00335697569107838
"1747",0.00251688018692184
"1748",0.00218487704509686
"1749",0.00202564652992102
"1750",0.0018228926710741
"1751",0.00176106907619936
"1752",0.00170793789278355
"1753",0.00168769486344737
"1754",0.00168148670126782
"1755",0.00168054460292468
"1756",0.00168039453569235
"1757",0.00168039018047406
"1758",0.00168039005058296
"1759",0.0122878373399081
"1760",0.0116818326999543
"1761",0.0105722901916487
"1762",0.00994263217136098
"1763",0.009246021490748
"1764",0.00811894685506374
"1765",0.00740710509748861
"1766",0.00692587099969505
"1767",0.00595600180801696
"1768",0.00543061297127497
"1769",0.00461029726124344
"1770",0.00384422272975676
"1771",0.00309062390699249
"1772",0.00259443358191351
"1773",0.00211412171075138
"1774",0.00190437085122394
"1775",0.00178047807772619
"1776",0.0103676488201622
"1777",0.00866894097072876
"1778",0.00646263740245293
"1779",0.00561635738789412
"1780",0.00493777957930122
"1781",0.00426032795579423
"1782",0.00401894432290706
"1783",0.00391159438947921
"1784",0.00378741573723259
"1785",0.00375410276803506
"1786",0.00372883623178786
"1787",0.00372088929131975
"1788",0.00371897965392724
"1789",0.00371876890256613
"1790",0.00371874544486259
"1791",0.00371874506772636
"1792",0.00371874506156878
"1793",0.0183451356066217
"1794",0.0155381702013437
"1795",0.011493811082093
"1796",0.00974255779708955
"1797",0.00819326556078788
"1798",0.00640447522315861
"1799",0.00564358242136613
"1800",0.00525852265081605
"1801",0.00473300448440413
"1802",0.00455754516126551
"1803",0.00439252011987809
"1804",0.00432037733229335
"1805",0.00429399551688545
"1806",0.0042889698274552
"1807",0.00428793005084081
"1808",0.0042878840649711
"1809",0.00428788194665404
"1810",0.0112360671683819
"1811",0.00447267199873115
"1812",0.00447267199873115
"1813",0.00447267199873115
"1814",0.00447267199873115
"1815",0.00447267199873115
"1816",0.00447267199873115
"1817",0.00447267199873115
"1818",0.00447267199873115
"1819",0.00447267199873115
"1820",0.00447267199873115
"1821",0.00447267199873115
"1822",0.00447267199873115
"1823",0.0136320868253085
"1824",0.00976324698171151
"1825",0.00634259989322692
"1826",0.00552440478623801
"1827",0.00507246170190344
"1828",0.00480827379243286
"1829",0.00476103734136594
"1830",0.00474829572364241
"1831",0.00474016608315367
"1832",0.00473924412829251
"1833",0.00473892254264757
"1834",0.00473889294058789
"1835",0.00473889140726796
"1836",0.00473889140441182
"1837",0.00473889138605458
"1838",0.00473889138579762
"1839",0.00473889138579753
"1840",0.00473889138579753
"1841",0.0148134821649661
"1842",0.00920375106781704
"1843",0.00494523338040496
"1844",0.00410932795836472
"1845",0.00371252537697406
"1846",0.00352465501255251
"1847",0.00349947410653668
"1848",0.00349395648506925
"1849",0.00349093471756304
"1850",0.00349087767799702
"1851",0.0034908744732477
"1852",0.00349087438287646
"1853",0.00349087438242651
"1854",0.00349087438242384
"1855",0.00349087438242384
"1856",0.00349087438242384
"1857",0.0102184412617016
"1858",0.0086701059366448
"1859",0.00647161178506827
"1860",0.00553562489869132
"1861",0.00471893042601202
"1862",0.00379514073629061
"1863",0.00341179614375268
"1864",0.00322127362894968
"1865",0.00296727704332294
"1866",0.00288502036782993
"1867",0.0028099782082033
"1868",0.00277865934734786
"1869",0.00276786750446803
"1870",0.00276596328799085
"1871",0.00276560274498891
"1872",0.00276558890858429
"1873",0.00276558835834708
"1874",0.0121354155617837
"1875",0.0111264716843745
"1876",0.00943445521795908
"1877",0.00856354926521348
"1878",0.00767535106648216
"1879",0.00640578137951086
"1880",0.00571055332716051
"1881",0.00528728853953869
"1882",0.00454875458103727
"1883",0.0042125632644312
"1884",0.00377734652665964
"1885",0.00346956783177809
"1886",0.00325965694270077
"1887",0.00317164989645841
"1888",0.0031243516295228
"1889",0.00311536091366873
"1890",0.00311336975178716
"1891",0.00873459165120099
"1892",0.00829408022657797
"1893",0.00803252772428939
"1894",0.00608928602816622
"1895",0.00577666515236537
"1896",0.00524334403527185
"1897",0.00467588244034726
"1898",0.00401194742456516
"1899",0.00347230864431299
"1900",0.00277637843108803
"1901",0.00232865829320678
"1902",0.00189723462607067
"1903",0.00894434170228686
"1904",0.00782047031479354
"1905",0.00606178755129651
"1906",0.00522464291253546
"1907",0.00338656622908161
"1908",0.00287965357898279
"1909",0.00259581914210346
"1910",0.00215331341998712
"1911",0.00197817886697905
"1912",0.00178233690754364
"1913",0.00167111364258752
"1914",0.00161411087112242
"1915",0.00159741046613785
"1916",0.0015916532080907
"1917",0.00159108860811293
"1918",0.00159102831859901
"1919",0.0109149849173777
"1920",0.00754017591077932
"1921",0.00433694741320987
"1922",0.00349866414744968
"1923",0.00300216568903217
"1924",0.00268194144099728
"1925",0.00261665864790235
"1926",0.0025972976868719
"1927",0.00258353953939089
"1928",0.00258096068408751
"1929",0.00258087522149321
"1930",0.0025808693504362
"1931",0.00258086923047927
"1932",0.00258086922829444
"1933",0.00258086922829291
"1934",0.00258086922829291
"1935",0.0127813267050809
"1936",0.00910905328163931
"1937",0.0053618875405901
"1938",0.0042884752317199
"1939",0.00360614773588792
"1940",0.00311955031944492
"1941",0.00300635717816031
"1942",0.00296942338774067
"1943",0.00294010230705321
"1944",0.00293547633464514
"1945",0.00293332851608099
"1946",0.0029330153049989
"1947",0.00293298661034323
"1948",0.0029329857405717
"1949",0.00293298571657997
"1950",0.00293298571654506
"1951",0.00293298571654501
"1952",0.019778105153229
"1953",0.0136151649858783
"1954",0.00768645720748271
"1955",0.00610850561933484
"1956",0.00516153931575002
"1957",0.00453928962787676
"1958",0.00440927040235337
"1959",0.00437001728670351
"1960",0.00434154592874758
"1961",0.00433761904843564
"1962",0.00433599884973634
"1963",0.00433580323114293
"1964",0.00433578905510463
"1965",0.00433578874338434
"1966",0.00433578873725189
"1967",0.00433578873724698
"1968",0.00433578873724698
"1969",0.00755080578478545
"1970",0.00688615400441229
"1971",0.00659632936447897
"1972",0.00631870287199612
"1973",0.00614643032886299
"1974",0.00583373782577064
"1975",0.00546934488000314
"1976",0.0049879115183752
"1977",0.00453490597020536
"1978",0.00381830566374649
"1979",0.014428894920331
"1980",0.0125254140478768
"1981",0.00968473699053955
"1982",0.00840387657743312
"1983",0.00723261134069908
"1984",0.00581189208832382
"1985",0.00517073527670589
"1986",0.00483193747458813
"1987",0.00434269320546895
"1988",0.0041670072047547
"1989",0.00398917569621361
"1990",0.0039022740133659
"1991",0.0038656008137203
"1992",0.00385720666885621
"1993",0.00385505327720416
"1994",0.00385491949382361
"1995",0.00385491070371113
"1996",0.0127429580645892
"1997",0.006775257659007
"1998",0.00358907827311817
"1999",0.00320207651938573
"2000",0.00307369732336504
"2001",0.00303625742920626
"2002",0.00303376013856638
"2003",0.00303342875799698
"2004",0.00303332824815098
"2005",0.00303332497852493
"2006",0.00303332455273784
"2007",0.00303332454525728
"2008",0.00303332454520688
"2009",0.00303332454520684
"2010",0.00303332454520684
"2011",0.00303332454520684
"2012",0.00303332454520684
"2013",0.0257669177821767
"2014",0.0208493959505562
"2015",0.0139603216182153
"2016",0.0110728486747786
"2017",0.00858522665260819
"2018",0.00582401635299324
"2019",0.00470406989419762
"2020",0.0041566573844162
"2021",0.00344241422124302
"2022",0.00321753080603903
"2023",0.00293825835842119
"2024",0.00291222963802882
"2025",0.00290794992170651
"2026",0.00290720278148839
"2027",0.00290717762384
"2028",0.00290717674968104
"2029",0.0151111542785988
"2030",0.0119910317401545
"2031",0.00807128939499637
"2032",0.00662592856255909
"2033",0.00550319857213705
"2034",0.00443332743539042
"2035",0.00407346772435444
"2036",0.00392000423139441
"2037",0.00375158194481785
"2038",0.00367971942790511
"2039",0.00367128892903564
"2040",0.00366950325926378
"2041",0.00366935302819243
"2042",0.00366933801769743
"2043",0.00366933784374534
"2044",0.00366933784170673
"2045",0.0190401392968565
"2046",0.0147576660292719
"2047",0.00957287860429464
"2048",0.00774350911852576
"2049",0.00637183846815433
"2050",0.00513051758827644
"2051",0.00473903567392436
"2052",0.00457972906137683
"2053",0.00441477010474422
"2054",0.00437673302178549
"2055",0.00435175814531412
"2056",0.00434547472159075
"2057",0.00434433596661641
"2058",0.00434424940447461
"2059",0.00434424301332993
"2060",0.00434424296190867
"2061",0.00434424296149169
"2062",0.0145328852105539
"2063",0.00990990683108745
"2064",0.00495576171159697
"2065",0.00444622248021024
"2066",0.00410535297387612
"2067",0.00409211607513655
"2068",0.00408389448698111
"2069",0.00408300024869684
"2070",0.00408269913981538
"2071",0.00408267296833707
"2072",0.00408267170549806
"2073",0.00408267168966278
"2074",0.00408267168948966
"2075",0.00408267168948961
"2076",0.00408267168948961
"2077",0.0115680147549263
"2078",0.00819109148451998
"2079",0.00506475185057943
"2080",0.00427191523057
"2081",0.00381367863715233
"2082",0.00352817272920886
"2083",0.00347257801016501
"2084",0.00345662824644169
"2085",0.00344571614836946
"2086",0.00344433857038793
"2087",0.00344381204672952
"2088",0.00344375584220525
"2089",0.00344375234558321
"2090",0.00344375228326238
"2091",0.00344375228227867
"2092",0.00344375228227814
"2093",0.00344375228227814
"2094",0.025341797482062
"2095",0.0218742913940007
"2096",0.0164886281893218
"2097",0.0139467481043868
"2098",0.00843738336097372
"2099",0.00694365337891144
"2100",0.00611485317676422
"2101",0.00483828683295646
"2102",0.00434070236216961
"2103",0.00379297963952346
"2104",0.00348920130343939
"2105",0.00333822300736505
"2106",0.00329567616430331
"2107",0.00328168275824613
"2108",0.00328040557994949
"2109",0.00328027933315208
"2110",0.0351441066099059
"2111",0.02713489929502
"2112",0.0166019483611798
"2113",0.012501961006098
"2114",0.00917522092646026
"2115",0.00579555635736621
"2116",0.00456520155004236
"2117",0.00400940080024667
"2118",0.00335364306301606
"2119",0.00317298580617064
"2120",0.00303239584495551
"2121",0.00298639147994577
"2122",0.00297476730531451
"2123",0.00297339708029691
"2124",0.00297323293742518
"2125",0.00297322995534988
"2126",0.00297322990022367
"2127",0.0200258333348517
"2128",0.0168436393152554
"2129",0.0125707124292432
"2130",0.0108662823501683
"2131",0.00945569010818321
"2132",0.00798028883913101
"2133",0.00742363354654291
"2134",0.00716553500025786
"2135",0.00685078807719092
"2136",0.00676015876822083
"2137",0.00668653044062066
"2138",0.00666079215915962
"2139",0.00665371903949038
"2140",0.00665278852383128
"2141",0.00665266243848086
"2142",0.00665265963043018
"2143",0.00665265956655538
"2144",0.00873035579289323
"2145",0.00830342679019432
"2146",0.00804726396211566
"2147",0.00775027852883391
"2148",0.00688022558294819
"2149",0.00662630986880641
"2150",0.00573680142458766
"2151",0.00515702017230923
"2152",0.00452106292825681
"2153",0.00374615608797139
"2154",0.00308467463881822
"2155",0.00217163727553107
"2156",0.00152885117837995
"2157",0.0213704290646088
"2158",0.018793388348581
"2159",0.0146826023287594
"2160",0.0126827643109014
"2161",0.0107362142832026
"2162",0.00814323608137978
"2163",0.00683565745358397
"2164",0.0060862499762368
"2165",0.00488097890925295
"2166",0.00438497648208345
"2167",0.00380742857045744
"2168",0.003458869097213
"2169",0.00326555829812159
"2170",0.00320299459060161
"2171",0.00317864111398041
"2172",0.0031757705022101
"2173",0.00317539637110302
"2174",0.0122231117523542
"2175",0.00851166706058266
"2176",0.00546157395946938
"2177",0.00479750222802856
"2178",0.00445631206270092
"2179",0.00427606007462079
"2180",0.00424796184038159
"2181",0.00424109693143114
"2182",0.00423717366408056
"2183",0.00423679931553982
"2184",0.00423668631908566
"2185",0.00423667810573434
"2186",0.00423667778790322
"2187",0.00423667778497134
"2188",0.00423667778494806
"2189",0.00423667778494806
"2190",0.00423667778494806
"2191",0.0121604823347945
"2192",0.00859450678783536
"2193",0.0054799057947283
"2194",0.00474645375460053
"2195",0.00434617507624939
"2196",0.00411611155618408
"2197",0.00407590250576162
"2198",0.00406523334424514
"2199",0.00405855049250476
"2200",0.00405781401366205
"2201",0.00405756326715001
"2202",0.00405754107685853
"2203",0.00405753998202695
"2204",0.00405753996786788
"2205",0.00405753996770802
"2206",0.00405753996770797
"2207",0.00405753996770797
"2208",0.012717953273213
"2209",0.0109875301385917
"2210",0.00839485173646419
"2211",0.00722047963307306
"2212",0.00614257912905463
"2213",0.00482780166416445
"2214",0.00423049461346102
"2215",0.00391332894737639
"2216",0.00345238623947303
"2217",0.00328550358531269
"2218",0.00311517307984266
"2219",0.00303088372064563
"2220",0.00299473166153955
"2221",0.00298628380464609
"2222",0.0029840629290681
"2223",0.00298391956873141
"2224",0.00298390976193629
"2225",0.0178082767535923
"2226",0.0138783887004047
"2227",0.0109514401473347
"2228",0.00877147274969612
"2229",0.00714785082105555
"2230",0.00649876237548461
"2231",0.0045167965188102
"2232",0.00334668888371798
